t, x, y, z, x', y', z', x'', y'', z''
9360.0, -24046331.1051699, 41492799.24384777, -17717342.14435986, -3089.557980930225, 2509.0484195316762, -2276.3870123706297, 0.07172179535700511, -0.12375859199475173, 0.052844634883806384
9380.0, -24108107.924985215, 41542955.479593046, -17762859.319036957, -3088.125301925403, 2506.5779579765453, -2275.3314141589713, 0.07154629961729272, -0.12328826313999967, 0.05271532958347737
9400.0, -24169856.126294486, 41593062.40003423, -17808355.407592315, -3086.6961264361294, 2504.1168751912137, -2274.278397338362, 0.07137144305365124, -0.12282070993212263, 0.052586495228220335
9420.0, -24231575.7790402, 41643120.19219293, -17853830.461559694, -3085.270441704564, 2501.665115883782, -2273.227952508807, 0.07119722310135965, -0.12235591031679792, 0.05245812992834863
9440.0, -24293266.952910345, 41693129.04198897, -17899284.532285154, -3083.8482350240943, 2499.222625201217, -2272.1800703080808, 0.0710236371994035, -0.12189384245883339, 0.05233023179690603
9460.0, -24354929.717339117, 41743089.13424992, -17944717.670927897, -3082.429493739327, 2496.789348725016, -2271.134741411682, 0.07085068279066739, -0.12143448473956386, 0.052202798949809566
9480.0, -24416564.14150832, 41793000.652719006, -17990129.92846115, -3081.0142052459355, 2494.3652324669224, -2270.091956532743, 0.07067835732212714, -0.12097781575428533, 0.05207582950599059
9500.0, -24478170.294348165, 41842863.78006405, -18035521.35567251, -3079.6023569906297, 2491.9502228646356, -2269.0517064219875, 0.07050665824503298, -0.12052381430972493, 0.05194932158752913
9520.0, -24539748.24453811, 41892678.69788561, -18080892.003165167, -3078.193936471034, 2489.5442667776438, -2268.013981867681, 0.07033558301508802, -0.12007245942154507, 0.05182327331978712
9540.0, -24601298.06050836, 41942445.586725794, -18126241.92135835, -3076.788931235621, 2487.147311483036, -2266.9787736955295, 0.07016512909262067, -0.11962373031187905, 0.05169768283153348
9560.0, -24662819.810440373, 41992164.626076676, -18171571.16048832, -3075.3873288836157, 2484.759304671436, -2265.94607276864, 0.06999529394275095, -0.1191776064069038, 0.05157254825506851
9580.0, -24724313.5622682, 42041835.994387574, -18216879.77060882, -3073.9891170648893, 2482.380194442903, -2264.9158699874324, 0.06982607503555664, -0.1187340673344466, 0.051447867726344715
9600.0, -24785779.383679323, 42091459.86907463, -18262167.801591996, -3072.594283479862, 2480.0099293029434, -2263.8881562895485, 0.06965746984622533, -0.1182930929216184, 0.05132363938507974
9620.0, -24847217.342115805, 42141036.426527664, -18307435.303129237, -3071.202815879374, 2477.648458158542, -2262.86292264985, 0.06948947585521076, -0.11785466319248614, 0.05119986137487149
9640.0, -24908627.504775148, 42190565.84211869, -18352682.324731775, -3069.8147020646466, 2475.2957303142753, -2261.8401600802367, 0.06932209054837857, -0.11741875836577294, 0.051076531843305496
9660.0, -24970009.938611474, 42240048.290209755, -18397908.915731218, -3068.429929887094, 2472.951695468389, -2260.819859629636, 0.06915531141714937, -0.11698535885259, 0.05095364894205931
9680.0, -25031364.710336484, 42289483.94416072, -18443115.12528083, -3067.048487248254, 2470.6163037090023, -2259.802012383912, 0.06898913595863675, -0.11655444525419886, 0.05083121082700588
9700.0, -25092691.886420183, 42338872.97633736, -18488301.002355747, -3065.6703620996636, 2468.289505510356, -2258.786609465757, 0.06882356167577976, -0.11612599835980503, 0.050709215658310186
9720.0, -25153991.533092406, 42388215.55811866, -18533466.595754072, -3064.2955424427446, 2465.971251729007, -2257.7736420345977, 0.0686585860774734, -0.11569999914437903, 0.05058766160052537
9740.0, -25215263.716343135, 42437511.85990418, -18578611.95409739, -3062.9240163286804, 2463.6614936002065, -2256.76310128655, 0.06849420667869428, -0.11527642876651198, 0.05046654682268603
9760.0, -25276508.50192426, 42486762.05112232, -18623737.12583164, -3061.555771858279, 2461.3601827341804, -2255.754978454291, 0.06833042100061916, -0.11485526856629093, 0.050345869498394466
9780.0, -25337725.95534993, 42535966.30023743, -18668842.159227617, -3060.1907971818914, 2459.0672711125762, -2254.749264806992, 0.06816722657074274, -0.11443650006321193, 0.05022562780590812
9800.0, -25398916.141897935, 42585124.77475676, -18713927.102382116, -3058.829080499237, 2456.782711084877, -2253.7459516502045, 0.06800462092299138, -0.11402010495411546, 0.050105819928223626
9820.0, -25460079.126610555, 42634237.641238585, -18758992.00321803, -3057.4706100592807, 2454.5064553648526, -2252.7450303257774, 0.06784260159782997, -0.11360606511115086, 0.04998644405315425
9840.0, -25521214.974295408, 42683305.065299086, -18804036.909485847, -3056.115374160134, 2452.2384570271083, -2251.7464922117374, 0.06768116614236719, -0.11319436257976741, 0.049867498373409744
9860.0, -25582323.749526594, 42732327.21161919, -18849061.868763763, -3054.763361148878, 2449.9786695036105, -2250.7503287222034, 0.06752031211045874, -0.11278497957673443, 0.049748981086670335
9880.0, -25643405.516645722, 42781304.24395256, -18894066.928458817, -3053.4145594214697, 2447.727046580295, -2249.756531307322, 0.0673600370628018, -0.11237789848818251, 0.04963089039565754
9900.0, -25704460.339763, 42830236.325131394, -18939052.135806944, -3052.0689574225557, 2445.483542393716, -2248.7650914531255, 0.06720033856703397, -0.11197310186767792, 0.0495132245082049
9920.0, -25765488.28275739, 42879123.61707476, -18984017.537874725, -3050.726543645379, 2443.2481114276666, -2247.7760006814324, 0.06704121419781799, -0.11157057243431558, 0.04939598163732485
9940.0, -25826489.4092789, 42927966.280794375, -19028963.1815592, -3049.3873066316314, 2441.020708509945, -2246.7892505497375, 0.0668826615369347, -0.11117029307084085, 0.04927916000127217
9960.0, -25887463.78274845, 42976764.47640217, -19073889.11358907, -3048.051234971266, 2438.801288809063, -2245.804832651115, 0.06672467817336364, -0.11077224682179569, 0.049162757823606844
9980.0, -25948411.466359384, 43025518.36311692, -19118795.380525086, -3046.718317302407, 2436.58980783101, -2244.8227386141443, 0.06656726170336535, -0.11037641689168846, 0.049046773333252774
10000.0, -26009332.52307832, 43074228.099270426, -19163682.028761063, -3045.3885423111647, 2434.386221416159, -2243.842960102734, 0.06641040973056013, -0.10998278664318882, 0.04893120476455688
10020.0, -26070227.015645847, 43122893.84231511, -19208549.104524456, -3044.061898731505, 2432.1904857360196, -2242.865488816094, 0.0662541198660003, -0.10959133959534434, 0.04881605035734241
10040.0, -26131095.00657793, 43171515.748829745, -19253396.65387696, -3042.7383753451063, 2430.0025572901804, -2241.8903164885514, 0.06609838972824486, -0.10920205942182266, 0.04870130835696288
10060.0, -26191936.55816671, 43220093.974526554, -19298224.72271527, -3041.4179609811913, 2427.822392903226, -2240.9174348894753, 0.06594321694342689, -0.10881492994917467, 0.04858697701435221
10080.0, -26252751.732481115, 43268628.67425745, -19343033.356771957, -3040.100644516392, 2425.6499497216814, -2239.946835823156, 0.06578859914531981, -0.1084299351551222, 0.048473054586074545
10100.0, -26313540.591368385, 43317120.00202047, -19387822.601615988, -3038.7864148746003, 2423.4851852110355, -2238.9785111287074, 0.0656345339754013, -0.10804705916686548, 0.04835953933436988
10120.0, -26374303.196454477, 43365568.11096619, -19432592.50265347, -3037.475261026766, 2421.328057152741, -2238.0124526799473, 0.06548101908291369, -0.10766628625941582, 0.04824642952719965
10140.0, -26435039.609145273, 43413973.15340372, -19477343.105128173, -3036.1671719907986, 2419.178523641294, -2237.0486523852446, 0.06532805212492307, -0.10728760085394783, 0.048133723438289394
10160.0, -26495749.89062758, 43462335.28080732, -19522074.45412267, -3034.86213683138, 2417.0365430813167, -2236.08710218747, 0.06517563076637366, -0.10691098751617197, 0.048021419347169775
10180.0, -26556434.10187002, 43510654.64382252, -19566786.594558492, -3033.560144659828, 2414.9020741846693, -2235.12779406384, 0.06502375268014128, -0.10653643095473002, 0.04790951553921479
10200.0, -26617092.30362363, 43558931.39227195, -19611479.571197152, -3032.2611846338973, 2412.7750759676564, -2234.170720025786, 0.06487241554708485, -0.10616391601961235, 0.047798010305681086
10220.0, -26677724.556423258, 43607165.675161794, -19656153.428640805, -3030.9652459576714, 2410.655507748148, -2233.215872118874, 0.06472161705609343, -0.10579342770059093, 0.04768690194374177
10240.0, -26738330.920588363, 43655357.64068739, -19700808.211332604, -3029.67231788137, 2408.5433291428517, -2232.2632424226563, 0.06457135490413414, -0.10542495112567785, 0.04757618875652115
10260.0, -26798911.45622365, 43703507.43623927, -19745443.96355796, -3028.382389701166, 2406.438500064541, -2231.3128230505567, 0.06442162679629466, -0.10505847155960021, 0.04746586905312787
10280.0, -26859466.22322032, 43751615.20840965, -19790060.729444653, -3027.0954507590886, 2404.34098071933, -2230.3646061497643, 0.06427243044582423, -0.10469397440229468, 0.04735594114868332
10300.0, -26919995.281257026, 43799681.102997385, -19834658.552963752, -3025.811490442788, 2402.250731603997, -2229.418583901135, 0.06412376357417532, -0.10433144518742309, 0.04724640336435274
10320.0, -26980498.689800344, 43847705.26501439, -19879237.477930468, -3024.530498185423, 2400.1677135033187, -2228.4747485189814, 0.06397562391103881, -0.10397086958090565, 0.04713725402737241
10340.0, -27040976.508106187, 43895687.83869054, -19923797.548004523, -3023.252463465476, 2398.091887487466, -2227.533092251062, 0.06382800919438252, -0.10361223337947399, 0.047028491471076364
10360.0, -27101428.79522037, 43943628.96748082, -19968338.8066909, -3021.9773758065694, 2396.0232149093463, -2226.593607378375, 0.06368091717048013, -0.10325552250923949, 0.046920114034918636
10380.0, -27161855.6099797, 43991528.794069685, -20012861.297340427, -3020.7052247773254, 2393.9616574020924, -2225.6562862150913, 0.0635343455939468, -0.10290072302428449, 0.046812120064498766
10400.0, -27222257.011012856, 44039387.46037665, -20057365.063150764, -3019.4359999911994, 2391.9071768764643, -2224.7211211083895, 0.06338829222776783, -0.10254782110526771, 0.04670450791158396
10420.0, -27282633.056741063, 44087205.107562765, -20101850.1471667, -3018.1696911062877, 2389.8597355183656, -2223.788104438352, 0.06324275484332481, -0.10219680305804853, 0.046597275934127665
10440.0, -27342983.80537924, 44134981.876035444, -20146316.59228115, -3016.9062878252, 2387.8192957863266, -2222.8572286178514, 0.06309773122042281, -0.10184765531232803, 0.04649042249629016
10460.0, -27403309.31493687, 44182717.90545367, -20190764.441235323, -3015.6457798948304, 2385.7858204090703, -2221.9284860924186, 0.06295321914731616, -0.10150036442030953, 0.046383945968456256
10480.0, -27463609.64321872, 44230413.334734045, -20235193.736619975, -3014.3881571062457, 2383.759272383057, -2221.0018693400975, 0.06280921642072824, -0.10115491705537168, 0.046277844727251716
10500.0, -27523884.847825844, 44278068.302055396, -20279604.520875327, -3013.1334092944876, 2381.7396149700726, -2220.077370871349, 0.06266572084587563, -0.10081130001076355, 0.046172117155559016
10520.0, -27584134.986156516, 44325682.94486465, -20323996.836292483, -3011.88152633842, 2379.7268116948544, -2219.1549832289056, 0.06252273023648484, -0.10046950019831033, 0.0460667616425315
10540.0, -27644360.11540678, 44373257.3998818, -20368370.725013755, -3010.632498160518, 2377.7208263427237, -2218.234698987659, 0.06238024241481128, -0.10012950464714009, 0.045961776583607034
10560.0, -27704560.292571817, 44420791.80310555, -20412726.229032945, -3009.3863147267434, 2375.721622957277, -2217.3165107545306, 0.06223825521165488, -0.09979130050242278, 0.04585716038051791
10580.0, -27764735.5744465, 44468286.28981707, -20457063.390196677, -3008.1429660463705, 2373.7291658380277, -2216.4004111683357, 0.062096766466377726, -0.0994548750241291, 0.045752911441305985
10600.0, -27824886.017626293, 44515740.99458684, -20501382.250204522, -3006.9024421717845, 2371.74341953816, -2215.4863928996842, 0.06195577402691357, -0.09912021558579978, 0.0456490281803284
10620.0, -27885011.678508166, 44563156.05127872, -20545682.85060967, -3005.6647331983245, 2369.7643488622753, -2214.5744486508215, 0.06181527574978222, -0.09878730967333434, 0.04554550901826821
10640.0, -27945112.613291424, 44610531.59305503, -20589965.232819863, -3004.429829264137, 2367.791918864124, -2213.664571155512, 0.06167526950009975, -0.09845614488379266, 0.045442352382142684
10660.0, -28005188.87797847, 44657867.75238201, -20634229.43809763, -3003.1977205499475, 2365.826094844428, -2212.7567531789064, 0.06153575315158701, -0.09812670892421217, 0.04533955670530871
10680.0, -28065240.528375834, 44705164.66103378, -20678475.50756129, -3001.968397278917, 2363.866842348661, -2211.850987517465, 0.06139672458657946, -0.09779898961043978, 0.04523712042747072
10700.0, -28125267.62009486, 44752422.45009816, -20722703.482185204, -3000.7418497165063, 2361.9141271649173, -2210.9472669987517, 0.061258181696032254, -0.09747297486597785, 0.04513504199468378
10720.0, -28185270.208552875, 44799641.24998116, -20766913.40280087, -2999.518068170252, 2359.967915321745, -2210.0455844813664, 0.06112012237952591, -0.09714865272084276, 0.045033319859358364
10740.0, -28245248.348973412, 44846821.19041173, -20811105.310097005, -2998.297042989623, 2358.028173086021, -2209.1459328547908, 0.060982544545271376, -0.09682601131044248, 0.04493195248026385
10760.0, -28305202.096387602, 44893962.4004465, -20855279.244620632, -2997.0787645658274, 2356.0948669609043, -2208.2483050392652, 0.06084544611011263, -0.09650503887446184, 0.04483093832253055
10780.0, -28365131.505634844, 44941065.00847442, -20899435.24677737, -2995.863223331655, 2354.167963683704, -2207.352693985659, 0.06070882499952948, -0.09618572375576595, 0.044730275857651415
10800.0, -28425036.6313635, 44988129.14222209, -20943573.35683217, -2994.6504097612983, 2352.2474302238593, -2206.459092675361, 0.060572679147636484, -0.09586805439931396, 0.0446299635634816
